timestamp dist qoe
0.05005 0.1283662913164069 0.9409534480358784
0.116783 0.27159195545825204 0.9382691989904411
0.15015 0.1027860135653656 0.9415269936754457
0.183517 0.3616417691007461 0.9384483188757538
0.25025 0.4510173995824931 0.9386260977298576
0.283617 0.25999508909121744 0.9382461314316132
0.316984 0.5083361971209542 0.9386929658334279
0.35035 0.12271825728645115 0.9410800848660776
0.383717 0.5411425574821632 0.9385726832815452
0.417084 0.32462891513548037 0.9383746958676743
0.45045 0.5451376054694687 0.9385580356778026
0.517184 0.5489821175711573 0.9385439400048524
0.550551 0.3324712845165394 0.9383902952814576
0.583917 0.5640853769138291 0.9384885648106681
0.617284 0.17416553145621083 0.9399265649530079
0.650651 0.5964514496537642 0.9383698965469315
0.684017 0.3986523125295969 0.9385219372878989
0.717384 0.6621087516858379 0.9381291679884689
0.750751 0.17477671904142236 0.9399128612716847
0.784117 0.7692206888292275 0.938408675175245
0.817484 0.6163204773880473 0.9382970479488854
0.850851 0.9096433972840874 0.9428049843962829
0.884218 0.5957185994673939 0.9383725834981688
0.917584 1.1155851720685872 0.9330094379469865
0.950951 0.9941113394346762 0.9454494796993921
0.984318 1.3241617319165395 0.9134048355845301
1.051051 1.4917606465439859 0.9022779503463706
1.084418 1.3380330654416306 0.9124839183066527
1.117784 1.6200368318601983 0.8939366508159743
1.151151 1.270802415120768 0.9169473584922287
1.184518 1.7331059987807587 0.8865947893962884
1.217885 1.5362761454664373 0.8993754399100234
1.251251 1.8036437669254248 0.9050177525323359
1.284618 1.2666119644086746 0.9172255623473865
1.317985 1.807177868490065 0.9063037439542302
1.351351 1.571344856744404 0.8970983415163412
1.384718 1.7725666981682484 0.893709406377485
1.418085 1.3410522789049981 0.9122834728455882
1.451451 1.702637291142844 0.8885731981456132
1.484818 1.4188044118538081 0.9071215118492021
1.518185 1.5784540814060044 0.8966367219281862
1.551552 0.11320595986726766 0.9412933638914321
1.584918 1.4345813408730692 0.9060740821626905
1.618285 1.1194450230046535 0.9325878586975939
1.651652 1.2583949527064644 0.9177710894256158
1.685018 0.8043143102351527 0.9395073750442627
1.718385 1.152425223424217 0.9289857071202404
1.751752 0.8637490595526579 0.9413681391567754
1.785118 1.0351460095884313 0.9417951351932956
1.818485 0.44146885479745535 0.9386071045284547
1.851852 0.9507525182790527 0.9440920156014746
1.885219 0.6743400094086272 0.9380843228159038
1.918585 0.8502401395655392 0.9409452062126731
1.951952 0.3976833467613419 0.93852000989871
1.985319 0.7506540134581455 0.9378273956440631
2.018685 0.46874345114438826 0.9386613569735404
2.052052 0.6284256142920481 0.938252665190735
2.118785 0.5066395907615843 0.9386991863388482
2.152152 0.21978879335158927 0.9389036275487468
2.185519 0.38621725409482444 0.9384972024644651
2.218886 0.12030172645007552 0.9411342668705724
2.252252 0.2646366728190097 0.9382553640986377
2.285619 0.04210151862746905 0.9428876250102463
2.318986 0.16239600358157086 0.9401904542452962
2.352352 0.444586795226383 0.9386133064861207
2.385719 0.08048613599132608 0.9420269881504842
2.419086 0.19285004893766686 0.9395076319127491
2.452452 0.045189359735512816 0.9428183912896263
2.485819 0.4368460794497444 0.9385979092735551
2.519186 0.06686286405457338 0.942332440979887
2.552553 0.2941814703014063 0.938314132246206
2.585919 0.10577326788284207 0.9414600152514918
2.619286 1.5249808951852446 0.900108868523002
2.652653 0.15277525416660284 0.9404061649162291
2.686019 0.39695867978461674 0.9385185684491333
2.719386 0.21003464265923977 0.9391223292630801
2.752753 0.6486343490980913 0.9381785710770928
2.786119 0.2724396721051863 0.9382708852005779
2.819486 0.5201351018340322 0.9386497058572317
2.852853 0.3313332155321887 0.9383880315256794
2.88622 0.9051539834263673 0.9426644312638378
2.919586 0.38449276295779816 0.9384937722446547
2.952953 0.6232111960166494 0.9382717835424766
2.98632 0.42189915589669313 0.9385681780489773
3.019686 0.8412753957800573 0.9406645408829553
3.053053 0.6667157273646714 0.938112276788561
3.08642 1.018484206466504 0.9436149646556297
3.119786 0.8706932498149367 0.9415855456433659
3.153153 1.0163249566601262 0.9438508014606519
3.18652 0.8818398615038773 0.9419345201952075
3.219887 1.8797989137373123 0.9327291421859513
3.253253 1.0303919142709037 0.9423143852805923
3.319987 1.0412134787100953 0.9411324362651782
3.353353 1.9033643391853374 0.9413041461650847
3.38672 1.060137252828185 0.9390655506210108
3.420087 1.091131644420371 0.9356802923405101
3.453453 1.0893753520729854 0.935872117471011
3.48682 1.9628087474600584 0.9629348202480642
3.520187 0.09727058010415328 0.9416506574152529
3.553554 2.011059595646971 0.9742491230577924
3.58692 1.2037885315622108 0.9233757223695834
3.620287 2.0691504575869692 0.9625944045467291
3.68702 2.136731143313257 0.9490357510404674
3.720387 1.3411449402682551 0.912277321061388
3.753754 2.2200043369112477 0.932328723489313
3.78712 0.3753236441794074 0.9384755337671102
3.820487 2.31006980074188 0.9262152570726611
3.853854 1.5191814827401786 0.9004854387556029
3.887221 2.398433368057765 0.9260748296914827
3.920587 0.34789710265287477 0.9384209790848289
3.953954 2.4902654753559252 0.9259288901065643
3.987321 1.70985078140414 0.8881048083334914
4.020687 0.716632243785058 0.9379292608760966
4.054054 1.824191253878003 0.9124945868788307
4.120787 1.9456726353680616 0.9566993194420276
4.154154 0.9609601061001075 0.944411591494548
4.187521 2.073181239656236 0.9617857122872603
4.220888 0.874356924807518 0.9417002468076577
4.254254 2.1949559733728488 0.937354154623462
4.287621 1.2169983452836994 0.9219329248508279
4.320988 2.3268465166069627 0.9261885955158083
4.354354 0.5088347399755124 0.9386911379559643
4.387721 2.4434157170177855 0.9260033437425154
4.421088 1.457065573999864 0.904581354824772
4.454454 2.5466842373146683 0.9281620073723897
4.487821 1.3511003343944494 0.9116163828435658
4.521188 2.64246458944155 0.932775352319291
4.554555 1.652743422701199 0.8918129307603229
4.587921 2.7287610814262635 0.9369318987966477
4.654655 2.813880449831629 0.9334329743768965
4.688021 1.8350677386284315 0.9164523299808854
4.721388 2.8931816982605727 0.9278194642161571
4.754755 1.7220918600505346 0.887309964739106
4.788121 2.9547235426356506 0.9234630918316834
4.821488 2.020293511979304 0.9723965305498827
4.854855 2.979335051114871 0.9217209130431235
4.888222 1.2544483161989972 0.9180331064654811
4.921588 2.971516456448131 0.9222743691547731
4.954955 2.1240709799819846 0.9515757484686769
4.988322 2.956091282953715 0.9233662733789502
5.021688 1.93562918261331 0.9530447006223427
5.055055 2.948635389515445 0.9238940549007079
5.088422 2.1571993273496104 0.9449292372892558
5.121788 0.425615211451776 0.938575569729403
5.155155 2.1620492858967384 0.943956194373909
5.188522 1.9546616528132368 0.9599702495820707
5.221889 2.1662579093974625 0.9431118219445475
5.255255 1.3395120326995962 0.912385729729555
5.288622 2.1709011136495144 0.942180259961478
5.321989 1.963078486483857 0.9630329730782562
5.355355 2.1732983395510854 0.9416993066384046
5.422089 2.168071083871363 0.9427480463454423
5.455455 1.9518088858248723 0.9589321826763523
5.488822 2.1523130351306716 0.9459095697972044
5.522189 1.3102792383786532 0.9143264937752107
5.555556 2.1294017347457586 0.9505062438314851
5.588922 1.9060688836500423 0.9422882777521738
5.622289 2.102413730090587 0.9559208234560082
5.655656 0.3493902690329563 0.9384239491719389
5.689022 2.0725162928683596 0.9619191199761588
5.722389 1.8434859289574734 0.9195155471389144
5.755756 2.0293999377797842 0.9705695163551872
5.789122 1.1667949905259247 0.9274162175909739
5.822489 1.9631847090024073 0.9630716254047865
5.855856 1.7102047906012594 0.8880818216383797
5.889223 1.8756511698200755 0.9312198581429715
5.922589 0.3578181013686088 0.9384407131417943
5.955956 1.765576262806176 0.8911657217248207
5.989323 1.492904603110237 0.9022020031156954
6.022689 1.6342342923917836 0.8930147744939564
6.056056 0.734391160110061 0.937864148874926
6.089423 1.4968548637773729 0.9019397454680147
6.122789 1.208907370650455 0.9228166343694693
6.156156 1.3414979055337894 0.9122538877115278
6.189523 0.49554429145408446 0.9387146670610172
6.22289 1.1606022960972275 0.9280925938324951
6.256256 0.8566134816725622 0.9411447407678903
6.289623 0.13485334054121856 0.9408079993103893
6.32299 0.6596599828089066 0.93813814625263
6.389723 0.44867047356485423 0.9386214294123774
6.42309 0.27378046625399977 0.9382735522010353
6.456456 0.25769235932820833 0.938241551025787
6.489823 1.3688229900434277 0.9104397764439364
6.52319 0.07215613902826673 0.9422137583443918
6.556557 0.631534489628476 0.9382412666858465
6.589923 0.07996738506502817 0.9420386192725031
6.62329 2.100350162070136 0.9563348352920112
6.656657 0.8080387189291494 0.9396239776398436
6.690023 1.7581562080812043 0.8884657068690586
6.72339 0.885101387139352 0.9420366309961148
6.756757 0.8312152683242643 0.94034958163181
6.790123 0.930800401338868 0.9434673611089887
6.82349 1.8516682491004548 0.9224929356838129
6.856857 0.9591169720657717 0.9443538872440039
6.890224 2.313099649447122 0.9262104420370988
6.92359 0.9845814887175435 0.9451511221826923
6.956957 1.9034744334970675 0.941344207362505
6.990324 1.0059148949745043 0.9449878054704567
7.057057 1.0135618430427418 0.944152593261449
7.090424 1.9206298358700447 0.9475867275298736
7.12379 2.3528230485833266 0.9261473136111914
7.157157 1.9163427923767027 0.946026755056845
7.190524 0.931631266818881 0.94349337357956
7.223891 1.9111772396692541 0.9441471100184607
7.257257 2.3383512553866557 0.9261703121849396
7.290624 1.9018681468188232 0.9407597106094993
7.357357 1.891482103567678 0.9369804297133212
7.390724 2.320765793511491 0.9261982590009517
7.424091 1.8849040744301104 0.9345868117345623
7.457457 0.9006974545816996 0.9425249076848582
7.490824 1.8824189609098847 0.9336825268375407
7.524191 2.3155689969977176 0.9262065177499713
7.557558 1.87983033946682 0.932740577403031
7.624291 2.301839700084839 0.9262283363486253
7.657658 0.8783599460157338 0.9418255721146778
7.691024 2.284460626397882 0.9262559551725286
7.757758 2.266629392415917 0.9262842925695728
7.791124 0.8397342081981773 0.9406162898753218
7.824491 2.2446299431564847 0.9273881097788645
7.891225 2.2134714898054217 0.9336394028552494
7.924591 0.7773951527890591 0.9386645986770709
7.957958 2.1767891970063418 0.9409989389791111
8.024691 2.131066987306139 0.9501721456757182
8.058058 0.6821647842245272 0.9380556337485277
8.091425 2.0711998958484816 0.9621832275518275
8.158158 2.009558931243033 0.9745502000365698
8.191525 0.5579922712192062 0.9385109048171111
8.224892 1.9426816753471816 0.9556109667561389
8.291625 1.8810289539874545 0.9331767301178019
8.324992 0.4228923094325367 0.9385701535505385
8.358358 1.8065784890036023 0.9060856413151429
8.425092 0.2975522895346133 0.9383208372101591
8.491825 0.19135756243406973 0.9395410955496408
8.558559 0.07144599276856682 0.9422296808177391
8.625292 0.05072341826960934 0.94269430994961
8.692025 0.18735819135224221 0.939630767048415
8.758759 0.3386490814342371 0.9384025836608625
8.825492 0.48493390422696697 0.938693561727576
8.892226 0.6385594755112088 0.9382155099966066
8.958959 0.7931476480437769 0.9391577727577071
9.025692 0.9302232025163103 0.9434492903529557
9.092426 1.0634830732273406 0.9387001146298696
9.159159 1.1771894943545218 0.9262809128358283
9.225893 1.2665438611720763 0.9172300837185402
9.292626 1.3146809558911599 0.914034263925624
