0:	0.77932574041467	-0.401003381540092	-0.481505636852298
1:	0.21717321757669	0.974401797799397	0.0581113587234909
2:	-0.351620184686304	-0.507965051275694	0.786342643129349
3:	-0.614780840797672	0.529847838713971	-0.584213818390356
4:	-0.250962933721879	-0.338631210568576	-0.906833231154752
5:	0.158111202301802	0.291662206324737	0.943363135334673
6:	-0.224995963110028	-0.954492946919691	-0.195755027687042
7:	0.536393104038353	-0.737664845179736	0.410040259152754
8:	0.915189305578368	0.234314622511501	0.327910342368577
9:	0.469103795090201	0.465465762705128	-0.750521987140487
10:	-0.615371120890631	0.669067411619748	0.416733946640129
11:	-0.974335850052351	-0.207463938579733	0.087340514606609
