0:	-0.0824870208199133	-0.882898851025644	-0.462261300839528
1:	0.343578742968276	0.936578366725262	-0.0690985554304853
2:	0.923941158405962	0.314444105306432	-0.217847746009651
3:	0.876105407735424	-0.119199004749976	0.467151915123295
4:	0.453564041471798	-0.843389846943937	0.288050735731836
5:	-0.38131987065692	0.865254792620001	0.325467817288143
6:	0.324762292780934	0.49318190824521	-0.807032253734189
7:	-0.759364929509721	-0.261912342789939	0.595623059094409
8:	-0.818950007039792	-0.470940513677729	-0.32792669691027
9:	-0.476615410584171	0.0144013692170921	-0.87899394250379
10:	-0.452048893045216	0.734853582501568	-0.505610532506204
11:	0.184850603815522	-0.296803720950437	0.9368766223463
12:	0.265185689454617	-0.303915766465534	-0.915047406969795
13:	0.488633951807934	0.570963817647951	0.659725079163616
14:	-0.35767854789919	-0.865084679860613	0.35170236428433
15:	0.789705968091727	-0.496446706791856	-0.360423572031338
16:	-0.31617693652842	0.321264640390313	0.892648405388363
17:	-0.96447525196778	0.263031230469105	0.0245369138156406
