0:	-0.0390737355869882	0.718437909498101	-0.694492774176432
1:	-0.215144286208486	0.788811368744735	0.575751301041429
2:	-0.172946045083646	-0.495496239304701	0.851218621932594
3:	-0.292364585801236	-0.299419742127825	-0.908223963014288
4:	0.356594750475216	0.933948281261904	-0.0240996236786556
5:	-0.921266981216912	0.0691808758212018	-0.382728566663228
6:	-0.601299587177077	-0.0123689693463405	0.798927916058756
7:	0.406699063973985	0.69318300990597	0.595057296518902
8:	0.979842451972381	-0.192282528734872	0.0541866999924894
9:	-0.690260739344267	0.638970937482899	-0.339494113015426
10:	0.851742073552469	0.0717452796603629	-0.519026063880223
11:	0.701119248250587	-0.485608807480493	0.522126312140947
12:	-0.184472841545059	-0.962737065447472	-0.197755185888718
13:	0.769949704361301	0.185124576941239	0.610660579836518
14:	0.312103511146514	-0.185228404609352	0.931816417786192
15:	0.266152427209859	0.0903049461962244	-0.959691566172589
16:	-0.962573178536288	-0.000175011697827012	0.271021853977597
17:	0.60588190649926	-0.784688883609533	-0.131036145076265
18:	0.543132226958681	0.603404514697425	-0.583875308333611
19:	-0.668813308022549	-0.558748432515904	-0.490396725287755
20:	-0.397241607525691	-0.828328636613343	0.395057938809846
21:	-0.46513063058912	0.255980059732574	-0.847424159147635
22:	-0.83065844281132	-0.546979653423327	0.104018316306169
23:	0.0782239222275159	-0.743945926297752	-0.663645595733388
24:	-0.261321229373287	0.964486696874122	-0.0384268998447551
25:	0.607298119757184	-0.441657554923442	-0.660399574438412
26:	0.857119132313062	0.513900322246357	0.0354012968405657
27:	0.23922190451116	-0.892774051649607	0.381742548196029
28:	-0.735854317625235	0.572768583020807	0.361184957517109
29:	-0.0660160629638457	0.299476017188468	0.951817206484357
