0:	-0.282527769000586	-0.902510237414564	0.325043583393763
1:	-0.976320885736713	-0.107858065401063	0.187521107617834
2:	0.6982571245512	0.496959438611916	0.515236163703616
3:	0.492388603001507	-0.760754843569132	0.422854031103322
4:	0.85150443159575	-0.202650780041699	0.483604036709052
5:	-0.824949786555112	0.407300896347836	-0.391872210671955
6:	-0.430864699316966	0.134139675166743	0.892391258601664
7:	-0.701078922309351	-0.693794634894574	-0.164734177647094
8:	0.674656868772735	-0.680936567672008	-0.284892085226729
9:	0.289204699320235	-0.254029286770018	-0.922946240771481
10:	-0.422838602025615	0.904911303841026	-0.0484050495068307
11:	0.374000113000877	0.858337931172554	-0.351254767064807
12:	0.362130206707846	0.0332115659663934	0.931535670425879
13:	0.863292698696402	0.483371418584503	-0.145181913725808
14:	0.0526125435901443	-0.499613519904783	0.86464920689568
15:	-0.171440720361374	-0.663052248798349	-0.728676742297588
16:	0.202184153095099	0.943527268974456	0.262445920027006
17:	-0.741421065600835	0.541663635072015	0.39610012613466
18:	-0.769676724973054	-0.231191560023024	-0.595103521758085
19:	-0.352232648318082	0.152558594589415	-0.923394843323122
20:	0.13748402757911	-0.961951966686583	-0.236107085765
21:	-0.149694230476746	0.700669600133898	-0.697605725901228
22:	-0.0510389726989196	0.631951555399112	0.773325452118629
23:	-0.676930516472596	-0.442873126361856	0.587901751838367
24:	0.579064594889751	0.242301258906154	-0.77844350782678
25:	0.965784027545646	-0.139257245630396	-0.218789011783376
