0:	0.546491004538578	0.633490834901158	-0.54775628162044
1:	-0.657925729751044	-0.341393733319945	0.671255579478805
2:	0.32441180424189	0.863605318397843	0.385931127668502
3:	-0.330239269269328	-0.109127651820257	-0.937567693897703
4:	0.401154438142601	-0.913761733737388	-0.0641452314341189
5:	0.27853945300228	-0.388119583225854	-0.878509511751455
6:	-0.722022451566809	-0.686783298172377	0.0837393622194915
7:	0.116689363624026	0.970033383115035	-0.213116935177428
8:	-0.699412866325857	-0.482780558847744	-0.527014776279099
9:	-0.0342493643834797	-0.750813252183636	0.659625985983541
10:	0.756028572589408	-0.527976388764003	-0.386861383878185
11:	0.993605486827432	-0.0190346591044224	0.111291591322977
12:	-0.141398061722781	-0.0993699058655126	0.984952897325207
13:	-0.18947909948924	-0.975952247194547	0.107772362193005
14:	-0.99244092526022	-0.049034325497973	0.11250175461564
15:	0.653621814253254	0.318887925266534	0.686359246350984
16:	-0.0997827244027217	-0.813032950810002	-0.573603372381955
17:	0.70869966715556	-0.581556863583732	0.399420074848837
18:	-0.0271063132141591	0.543967926966129	0.838668076306776
19:	0.110846015288696	0.335469326461362	-0.935507077417471
20:	-0.368879105413785	0.88910805732068	0.270952150750962
21:	0.82966988711909	0.556375901937441	0.0457573398603441
22:	0.779562426978793	0.0517125730670532	-0.62418605577962
23:	-0.811366151578391	0.167138679038769	-0.560133582319475
24:	-0.685442673861585	0.357458971308812	0.63434330191177
25:	-0.827445890611547	0.559968299235146	-0.0420571273598535
26:	0.462805021511752	-0.281251575702058	0.840659897478533
27:	-0.371085811462503	0.703803705095092	-0.605768656522964
